GEOID,tract_name,county,population,median_household_income,poverty_rate,renter_rate,no_vehicle_rate,multifamily_share,rent_burdened_share,svi_rpl_themes,svi_rpl_theme1,svi_rpl_theme2,svi_rpl_theme3,svi_rpl_theme4,public_ev_station_count,public_dc_fast_station_count,public_dc_fast_port_count,nearest_public_ev_station_miles,solar_proxy_municipality,municipal_solar_project_count,municipal_residential_solar_project_count,municipal_solar_capacity_dc_mw,doe_lead_join_status
25025070301,Census Tract 703.01,Suffolk,2452.0,191346.0,0.1321909424724602,0.4902120717781403,0.3466557911908646,0.8647435897435898,0.2462562396006655,0.2467,0.2492,0.0565,0.5322,0.6334,0,0,0,0.161,BOSTON,4471,4197,71.531141,not_available
25025000603,Census Tract 6.03,Suffolk,1840.0,44688.0,0.3219404630650496,0.8575221238938053,0.4008849557522124,0.9021739130434784,0.6749226006191951,0.9209,0.8632,0.8161,0.9269,0.9215,25,0,0,0.051,BOSTON,4471,4197,71.531141,not_available
25023503102,Census Tract 5031.02,Plymouth,7298.0,162303.0,0.0516093229744728,0.1629327902240326,0.0138492871690427,0.1599045346062052,0.6125,0.2768,0.3427,0.4401,0.0931,0.2649,0,0,0,1.937,HANOVER,220,206,4.371382,not_available
25023522102,Census Tract 5221.02,Plymouth,5966.0,140208.0,0.0283975659229208,0.1314957071848169,0.0334387708992318,0.1721644826028016,0.5085910652920962,0.1507,0.2348,0.3252,0.2623,0.1362,3,0,0,0.405,HANSON,226,223,1.910463,not_available
25023500101,Census Tract 5001.01,Plymouth,3548.0,116101.0,0.0325779036827195,0.1639244363193175,0.0322973796465569,0.1080550098231827,0.6356877323420075,0.1375,0.1299,0.3905,0.1081,0.2235,0,0,0,4.834,,0,0,0,not_available
25023506102,Census Tract 5061.02,Plymouth,6169.0,102128.0,0.100915930650965,0.3407843137254902,0.0325490196078431,0.3831372549019607,0.6340621403912543,0.5606,0.5348,0.5562,0.0881,0.6692,4,2,3,1.487,MARSHFIELD,582,560,11.321784,not_available
25023506202,Census Tract 5062.02,Plymouth,2957.0,135000.0,0.0300980723706459,0.2607944732297064,0.0345423143350604,0.2905844155844156,0.7417218543046358,0.1055,0.2379,0.2674,0.0162,0.1186,0,0,0,0.971,MARSHFIELD,582,560,11.321784,not_available
25023542101,Census Tract 5421.01,Plymouth,7391.0,99256.0,0.050438596491228,0.122117202268431,0.0189035916824196,0.0046214006398862,0.6439628482972136,0.1582,0.484,0.1977,0.1218,0.064,0,0,0,3.146,MIDDLEBOROUGH,45,31,8.938308999999999,not_available
25023504102,Census Tract 5041.02,Plymouth,5984.0,208485.0,0.0269050802139037,0.0931216931216931,0.0126984126984126,0.0405679513184584,0.7897727272727273,0.054,0.0188,0.4827,0.188,0.0841,1,0,0,2.049,NORWELL,138,116,3.826214,not_available
25023530500,Census Tract 5305,Plymouth,6116.0,100038.0,0.135216240070609,0.3751993620414673,0.0685805422647528,0.4005355776587605,0.614240170031881,0.7508,0.7401,0.8851,0.3673,0.5242,2,0,0,0.656,PLYMOUTH,1588,1483,53.683165,not_available
25023543100,Census Tract 5431,Plymouth,2935.0,126736.0,0.1025025711347274,0.0694835680751173,0.0215962441314554,0.0407673860911271,0.4324324324324324,0.2567,0.4495,0.4953,0.0144,0.1193,0,0,0,2.692,PLYMPTON,106,94,32.968505,not_available
25023545100,Census Tract 5451,Plymouth,6808.0,70511.0,0.1048171275646744,0.1258018531717747,0.0121168923734853,0.2543565683646112,0.5807365439093485,0.6729,0.6554,0.72,0.4254,0.5782,3,3,14,0.898,WAREHAM,979,918,64.09201388,not_available
25023545300,Census Tract 5453,Plymouth,4076.0,82802.0,0.0591265947006869,0.1051390853371051,0.0839226779820839,0.1056835637480798,0.242152466367713,0.6284,0.8085,0.7797,0.4235,0.1356,0,0,0,2.2,WAREHAM,979,918,64.09201388,not_available
25021456102,Census Tract 4561.02,Norfolk,4973.0,79894.0,0.1554834786134198,0.3429394812680115,0.0537944284341978,0.4543357933579335,0.6862745098039216,0.6296,0.7238,0.5129,0.5634,0.4118,0,0,0,0.533,STOUGHTON,780,744,18.19641,not_available
25021456401,Census Tract 4564.01,Norfolk,2823.0,102909.0,0.0556145944031172,0.2558375634517766,0.1147208121827411,0.299625468164794,0.3492063492063492,0.6089,0.3459,0.8098,0.6109,0.6347,0,0,0,0.295,STOUGHTON,780,744,18.19641,not_available
25021411200,Census Tract 4112,Norfolk,7480.0,175370.0,0.0449785177228786,0.1709050112191473,0.0246821241585639,0.2159559834938101,0.3829321663019693,0.3151,0.2486,0.5512,0.4422,0.2561,5,1,6,0.64,WALPOLE,497,462,26.60827399999999,not_available
25023520201,Census Tract 5202.01,Plymouth,3653.0,109435.0,0.0774705721324938,0.2772998014559894,0.0264725347452018,0.3305941845764855,0.4057279236276849,0.2341,0.511,0.2185,0.4778,0.0659,1,0,0,0.816,ABINGTON,335,321,5.424993000000001,not_available
25023510100,Census Tract 5101,Plymouth,5169.0,102303.0,0.0253433933062487,0.0152091254752851,0.0215462610899873,0.0244630071599045,0.0,0.5242,0.8016,0.1959,0.7976,0.1726,0,0,0,0.626,BROCKTON,2369,2299,29.462186000000003,not_available
25023510700,Census Tract 5107,Plymouth,6426.0,95395.0,0.0778179531520201,0.1818622696411251,0.0761396702230843,0.2660287081339713,0.8453333333333334,0.7746,0.5976,0.8745,0.8401,0.72,0,0,0,1.063,BROCKTON,2369,2299,29.462186000000003,not_available
25021411301,Census Tract 4113.01,Norfolk,5996.0,165197.0,0.0209154808846219,0.122107336287543,0.0512063023141309,0.137863121614968,0.5040322580645161,0.3145,0.2454,0.4928,0.2736,0.3635,0,0,0,1.611,WALPOLE,497,462,26.60827399999999,not_available
25021412200,Census Tract 4122,Norfolk,3648.0,200921.0,0.0345615538417595,0.1253709198813056,0.0875370919881305,0.3509583608724388,0.6804733727810651,0.2693,0.0684,0.5687,0.2061,0.489,0,0,0,1.358,WESTWOOD,357,333,5.250594,not_available
25021412300,Census Tract 4123,Norfolk,5583.0,172798.0,0.030270463908293,0.1717729784028126,0.0195881466599698,0.1995073891625615,0.6695906432748538,0.2982,0.1959,0.3685,0.4822,0.3861,6,1,2,0.135,WESTWOOD,357,333,5.250594,not_available
25021422502,Census Tract 4225.02,Norfolk,6228.0,92995.0,0.1274887604367373,0.4415820029027576,0.1632801161103048,0.457810320781032,0.5020542317173378,0.6792,0.6981,0.5851,0.5803,0.5687,6,1,2,0.472,WEYMOUTH,903,873,10.085437,not_available
25021422600,Census Tract 4226,Norfolk,6964.0,133988.0,0.0354681217690982,0.0333462582396277,0.0430399379604497,0.0374228395061728,0.0,0.2404,0.1406,0.3804,0.3966,0.361,2,0,0,0.535,WEYMOUTH,903,873,10.085437,not_available
25021456302,Census Tract 4563.02,Norfolk,5201.0,73011.0,0.0770119368502117,0.3619357462383082,0.1004473363155754,0.3729491796718687,0.7101123595505618,0.693,0.7232,0.8443,0.7945,0.2492,2,2,8,0.506,STOUGHTON,780,744,18.19641,not_available
25021417602,Census Tract 4176.02,Norfolk,4593.0,100443.0,0.103635967777052,0.5759522716842589,0.1340064249655805,0.5578383206788745,0.3745019920318725,0.7326,0.8041,0.6008,0.7514,0.5035,0,0,0,1.106,QUINCY,928,875,10.740924000000001,not_available
25021415101,Census Tract 4151.01,Norfolk,5575.0,153194.0,0.0375457875457875,0.119530416221985,0.0512273212379935,0.2695924764890282,0.3928571428571428,0.4156,0.0483,0.7332,0.5203,0.6215,6,0,0,0.877,CANTON,481,430,27.71898699999999,not_available
25021415300,Census Tract 4153,Norfolk,3831.0,203068.0,0.0249734325185972,0.1177700348432055,0.0641114982578397,0.1739949748743718,0.4615384615384615,0.3471,0.0433,0.317,0.4066,0.8261,3,1,20,0.413,CANTON,481,430,27.71898699999999,not_available
25021402400,Census Tract 4024,Norfolk,6358.0,137125.0,0.0163573450770682,0.3624501631025734,0.0536426241391808,0.365045806906272,0.34,0.2216,0.2228,0.3779,0.2186,0.2812,1,1,8,0.538,DEDHAM,478,454,9.047156999999999,not_available
25021405100,Census Tract 4051,Norfolk,5930.0,250001.0,0.0265696395329158,0.0208659363588941,0.0109546165884194,0.0185185185185185,0.15,0.096,0.0948,0.4325,0.4678,0.0552,2,0,0,0.618,DOVER,153,145,3.632092,not_available
25021442201,Census Tract 4422.01,Norfolk,3816.0,159439.0,0.0820836621941594,0.2321187584345479,0.0276653171390013,0.2775,0.5465116279069767,0.2417,0.076,0.2285,0.1031,0.7238,4,1,6,1.105,FRANKLIN,627,585,25.62493899999999,not_available
25021421200,Census Tract 4212,Norfolk,5886.0,123561.0,0.0626712328767123,0.1483516483516483,0.059065934065934,0.1724294813466788,0.5833333333333334,0.5091,0.5047,0.6547,0.5166,0.3239,1,1,6,0.554,HOLBROOK,328,324,2.973615,not_available
25021416200,Census Tract 4162,Norfolk,6676.0,133056.0,0.0792229473364698,0.2323503127792672,0.1023235031277926,0.2592752372735116,0.4230769230769231,0.4043,0.4237,0.4269,0.8582,0.1846,5,0,0,0.452,MILTON,523,500,6.355667,not_available
25021416400,Census Tract 4164,Norfolk,6264.0,206304.0,0.034802043422733,0.0419247260600285,0.0223916150547879,0.0946773433820065,0.25,0.0797,0.0753,0.1864,0.1774,0.2524,1,0,0,0.936,MILTON,523,500,6.355667,not_available
25021413100,Census Tract 4131,Norfolk,6252.0,113310.0,0.0761356365962891,0.310880829015544,0.0494220805101634,0.2442835365853658,0.3987179487179487,0.6077,0.6817,0.7734,0.4878,0.2536,10,1,4,0.164,NORWOOD,6,4,0.89539,not_available
25023511301,Census Tract 5113.01,Plymouth,6185.0,65333.0,0.1152013147082991,0.3548689138576779,0.0847378277153558,0.4764947512551346,0.6358839050131926,0.8707,0.769,0.9171,0.9319,0.7615,0,0,0,0.613,BROCKTON,2369,2299,29.462186000000003,not_available
25023511400,Census Tract 5114,Plymouth,3834.0,78077.0,0.1590909090909091,0.7452681388012619,0.1774447949526814,0.8433734939759037,0.5227513227513227,0.8424,0.9435,0.833,0.96,0.376,0,0,0,0.702,BROCKTON,2369,2299,29.462186000000003,not_available
25023544100,Census Tract 5441,Plymouth,5867.0,101295.0,0.0734617351286858,0.0942360475754803,0.0375114364135407,0.0740410347903657,0.3398058252427184,0.2881,0.4884,0.3007,0.2036,0.1701,0,0,0,1.58,CARVER,331,292,72.490523,not_available
25023507103,Census Tract 5071.03,Plymouth,4242.0,206500.0,0.0419613389910419,0.0350665054413542,0.0066505441354292,0.0748452447945976,0.3793103448275862,0.0157,0.108,0.1394,0.0575,0.0264,0,0,0,0.485,DUXBURY,244,234,3.545866,not_available
25023503101,Census Tract 5031.01,Plymouth,7547.0,205804.0,0.0442559957599046,0.148046875,0.0375,0.1417653802063431,0.6754617414248021,0.1551,0.2222,0.1846,0.0931,0.3208,6,3,14,0.62,HANOVER,220,206,4.371382,not_available
25017333100,Census Tract 3331,Middlesex,7458.0,122917.0,0.0513164965072541,0.2729372937293729,0.0801980198019802,0.3042226487523992,0.4570737605804111,0.5675,0.3936,0.2718,0.4154,0.9083,5,1,2,0.92,WOBURN,1280,1197,29.075126,not_available
25017352500,Census Tract 3525,Middlesex,3166.0,132500.0,0.1080227416298168,0.6527967257844475,0.4836289222373806,0.7683799609629147,0.4169278996865204,0.4112,0.5097,0.0496,0.7295,0.6491,0,0,0,0.047,CAMBRIDGE,881,803,10.190912,not_available
25017353300,Census Tract 3533,Middlesex,3932.0,183750.0,0.0757884028484232,0.4397083567021873,0.2641615255187886,0.768174885612608,0.3303571428571428,0.1908,0.1055,0.0578,0.6971,0.6026,3,0,0,0.189,CAMBRIDGE,881,803,10.190912,not_available
25017353600,Census Tract 3536,Middlesex,4824.0,138429.0,0.1168045830681094,0.6438871473354232,0.3304075235109718,0.7299465240641712,0.3456669912366115,0.2555,0.2969,0.0245,0.6221,0.7382,0,0,0,0.274,CAMBRIDGE,881,803,10.190912,not_available
25017354200,Census Tract 3542,Middlesex,3395.0,221250.0,0.0870728083209509,0.1814946619217081,0.0782918149466192,0.337888198757764,0.4470588235294118,0.2166,0.0056,0.7043,0.6071,0.2768,0,0,0,0.61,CAMBRIDGE,881,803,10.190912,not_available
25017354500,Census Tract 3545,Middlesex,1909.0,211471.0,0.0318302387267904,0.4009324009324009,0.3041958041958042,0.5978494623655914,0.5494186046511628,0.3045,0.2888,0.1212,0.544,0.4953,0,0,0,0.167,CAMBRIDGE,881,803,10.190912,not_available
25017342102,Census Tract 3421.02,Middlesex,4954.0,68864.0,0.1001424791369835,0.7312883435582822,0.254601226993865,0.7093425605536332,0.4689597315436241,0.7803,0.5882,0.9366,0.8901,0.6083,0,0,0,0.777,EVERETT,716,695,16.963893,not_available
25017358300,Census Tract 3583,Middlesex,6131.0,250001.0,0.0551000327976385,0.3583617747440273,0.0857508532423208,0.3495389773679799,0.5452380952380952,0.5744,0.0578,0.8901,0.767,0.7602,2,0,0,0.469,LEXINGTON,978,927,19.113633999999998,not_available
25017358400,Census Tract 3584,Middlesex,4919.0,184299.0,0.0800825593395252,0.2346311475409836,0.0942622950819672,0.2447730749617542,0.4061135371179039,0.6146,0.2775,0.8519,0.6802,0.6497,15,6,16,0.784,LEXINGTON,978,927,19.113633999999998,not_available
25017358600,Census Tract 3586,Middlesex,6459.0,238636.0,0.0647159002941631,0.1769616026711185,0.0325542570951586,0.1333056478405315,0.4858490566037736,0.3635,0.1155,0.7671,0.6871,0.268,8,0,0,0.543,LEXINGTON,978,927,19.113633999999998,not_available
25017358700,Census Tract 3587,Middlesex,5752.0,250001.0,0.0149513212795549,0.0932721712538226,0.0101936799184505,0.0309477756286266,0.174863387978142,0.2191,0.0615,0.6554,0.7645,0.1337,2,0,0,0.416,LEXINGTON,978,927,19.113633999999998,not_available
25017341700,Census Tract 3417,Middlesex,6059.0,126250.0,0.063871926060406,0.344115004492363,0.1913746630727762,0.4013215859030837,0.6357702349869452,0.747,0.7828,0.624,0.8301,0.548,0,0,0,0.37,MALDEN,871,849,7.8276319999999995,not_available
25017339300,Census Tract 3393,Middlesex,3142.0,122011.0,0.0516252390057361,0.4550700741962077,0.0906842539159109,0.5820280296784831,0.3532608695652174,0.5386,0.2812,0.5154,0.7814,0.6899,2,0,0,0.225,MEDFORD,902,867,8.082967,not_available
25017339500,Census Tract 3395,Middlesex,5440.0,105625.0,0.1165845648604269,0.5364396654719236,0.1135005973715651,0.6135105204872646,0.5244988864142539,0.4758,0.6529,0.0571,0.5503,0.651,2,0,0,0.191,MEDFORD,902,867,8.082967,not_available
25017339802,Census Tract 3398.02,Middlesex,4757.0,125000.0,0.0378389741433676,0.5513888888888889,0.1537037037037037,0.7059066501445683,0.4861460957178841,0.5706,0.4476,0.5838,0.7414,0.5254,8,4,24,0.064,MEDFORD,902,867,8.082967,not_available
25017336300,Census Tract 3363,Middlesex,6916.0,166760.0,0.0407331975560081,0.1189273221919937,0.0524679362611737,0.1808061420345489,0.0686274509803921,0.0948,0.0421,0.4375,0.228,0.1569,5,0,0,0.406,MELROSE,523,500,4.32162,not_available
25017351300,Census Tract 3513,Middlesex,4442.0,128571.0,0.1184151283205763,0.7575618698441796,0.2589367552703941,0.8855989232839838,0.3121597096188748,0.5543,0.5424,0.1438,0.4585,0.8293,4,0,0,0.201,SOMERVILLE,752,707,10.104102999999999,not_available
25017351404,Census Tract 3514.04,Middlesex,3716.0,108358.0,0.0702702702702702,0.589778076664425,0.199058507061197,0.6726374305126621,0.3078677309007981,0.7068,0.7803,0.2662,0.772,0.6949,0,0,0,0.356,SOMERVILLE,752,707,10.104102999999999,not_available
25017337102,Census Tract 3371.02,Middlesex,5693.0,140313.0,0.0464374335342077,0.1385856668248694,0.0156620787850023,0.3511319948739855,0.1472602739726027,0.1255,0.1557,0.1858,0.2711,0.2335,5,0,0,0.331,STONEHAM,559,543,6.321113,not_available
25017335400,Census Tract 3354,Middlesex,5398.0,147031.0,0.0481171548117154,0.1263318112633181,0.0055809233891425,0.1531576330183988,0.6024096385542169,0.3421,0.3327,0.3296,0.321,0.4137,0,0,0,1.105,WAKEFIELD,29,27,1.624038,not_available
25017368200,Census Tract 3682,Middlesex,3758.0,143857.0,0.0324222936763129,0.3123409669211195,0.0731552162849872,0.3835534213685474,0.4684317718940937,0.2411,0.2605,0.371,0.4778,0.1908,24,0,0,0.18,WALTHAM,989,922,18.634272,not_available
25017356100,Census Tract 3561,Middlesex,3551.0,161860.0,0.0161290322580645,0.4079601990049751,0.0817341862117981,0.6929347826086957,0.2578397212543554,0.1243,0.1186,0.2687,0.4934,0.1431,0,0,0,0.235,ARLINGTON,1251,1205,9.807252,not_available
25017356500,Census Tract 3565,Middlesex,7214.0,149844.0,0.0765543493585224,0.271,0.069,0.380152187698161,0.3837638376383764,0.4375,0.172,0.6353,0.5103,0.5625,1,0,0,0.19,ARLINGTON,1251,1205,9.807252,not_available
25017357200,Census Tract 3572,Middlesex,3167.0,250001.0,0.0094726870855699,0.1258802816901408,0.0387323943661971,0.2371794871794871,0.2657342657342657,0.0766,0.0534,0.4871,0.5578,0.0383,3,0,0,0.309,BELMONT,310,303,2.124495,not_available
25017357500,Census Tract 3575,Middlesex,2374.0,167563.0,0.0530749789385004,0.4494264859228363,0.0615224191866527,0.6617647058823529,0.4872389791183295,0.3013,0.221,0.7232,0.4447,0.1325,0,0,0,0.504,BELMONT,310,303,2.124495,not_available
25017373200,Census Tract 3732,Middlesex,4999.0,117333.0,0.0626125225045009,0.5646900269541779,0.087151841868823,0.6681396376491383,0.2617342879872713,0.5593,0.3716,0.769,0.4978,0.5204,13,0,0,0.135,NEWTON,1445,1369,21.226114000000003,not_available
25017373500,Census Tract 3735,Middlesex,6309.0,250001.0,0.0352278917741056,0.1138461538461538,0.0076923076923076,0.202263779527559,0.09009009009009,0.1651,0.0659,0.3013,0.3873,0.3515,0,0,0,0.932,NEWTON,1445,1369,21.226114000000003,not_available
25017373700,Census Tract 3737,Middlesex,3812.0,250001.0,0.0107555089192025,0.0843621399176954,0.0164609053497942,0.0592193808882907,0.08130081300813,0.0326,0.0402,0.435,0.3916,0.0132,10,0,0,0.135,NEWTON,1445,1369,21.226114000000003,not_available
25017374400,Census Tract 3744,Middlesex,5821.0,250001.0,0.0505647263249348,0.2491879350348027,0.0974477958236658,0.2913385826771653,0.4916201117318435,0.4852,0.0395,0.8763,0.6221,0.6397,1,0,0,0.792,NEWTON,1445,1369,21.226114000000003,not_available
25017333502,Census Tract 3335.02,Middlesex,3578.0,105313.0,0.1308734505621216,0.5825314581791265,0.0451517394522575,0.4794425087108014,0.7064803049555273,0.6711,0.6999,0.3258,0.6727,0.7137,1,0,0,0.198,WOBURN,1280,1197,29.075126,not_available
25017334200,Census Tract 3342,Middlesex,4252.0,145536.0,0.0271493212669683,0.3190998268897865,0.0432775533756491,0.3704558568955568,0.3182640144665461,0.3107,0.226,0.6698,0.0931,0.3114,4,1,1,0.337,READING,32,32,0.226448,not_available
25017334300,Census Tract 3343,Middlesex,7560.0,164671.0,0.0365821094793057,0.0742877749729534,0.0119004688063469,0.0476361031518624,0.4514563106796116,0.076,0.0672,0.2116,0.1824,0.2178,1,0,0,0.454,READING,32,32,0.226448,not_available
25017333300,Census Tract 3333,Middlesex,4233.0,110833.0,0.1077250177179305,0.4704142011834319,0.0301775147928994,0.5362239297475302,0.3987421383647799,0.6365,0.5003,0.7476,0.3735,0.6579,0,0,0,0.26,WOBURN,1280,1197,29.075126,not_available
25017357600,Census Tract 3576,Middlesex,2883.0,193611.0,0.0316852367688022,0.3466424682395644,0.0798548094373865,0.6815789473684211,0.2041884816753926,0.2329,0.1017,0.3961,0.5984,0.3195,0,0,0,0.414,BELMONT,310,303,2.124495,not_available
25017386100,Census Tract 3861,Middlesex,4427.0,250001.0,0.0311723514795572,0.108355091383812,0.0150130548302872,0.061712846347607,0.4397590361445783,0.0176,0.1381,0.081,0.3704,0.0163,2,1,2,0.603,SHERBORN,143,130,1.7824149999999999,not_available
25017383700,Census Tract 3837,Middlesex,5418.0,111121.0,0.0426356589147286,0.3821532492725509,0.048011639185257,0.3331716779825412,0.4796954314720812,0.3553,0.4062,0.2498,0.5203,0.334,4,1,4,0.535,FRAMINGHAM,1991,1886,38.134805,not_available
25017383501,Census Tract 3835.01,Middlesex,3981.0,62880.0,0.1474911302584896,0.6630552546045504,0.1554712892741061,0.6093429158110883,0.4918300653594771,0.9115,0.9203,0.9077,0.7477,0.7345,11,2,13,0.064,FRAMINGHAM,1991,1886,38.134805,not_available
25017368902,Census Tract 3689.02,Middlesex,3540.0,58887.0,0.2286602600339174,0.8563934426229508,0.1645901639344262,0.7436868686868687,0.6370597243491577,0.8336,0.8286,0.5386,0.8482,0.8826,0,0,0,0.998,WALTHAM,989,922,18.634272,not_available
25009260200,Census Tract 2602,Essex,3935.0,52065.0,0.1491872050340849,0.7205528846153846,0.2427884615384615,0.8471741637831603,0.6705587989991659,0.9799,0.9554,0.9981,0.7002,0.8531,0,0,0,0.715,HAVERHILL,1112,1071,29.966203999999998,not_available
25009260302,Census Tract 2603.02,Essex,3320.0,133036.0,0.0336477987421383,0.1020408163265306,0.0644897959183673,0.1694656488549618,0.552,0.3748,0.4112,0.1513,0.3042,0.5675,7,0,0,0.45,HAVERHILL,1112,1071,29.966203999999998,not_available
25009260402,Census Tract 2604.02,Essex,6890.0,87115.0,0.1026013660805115,0.1901408450704225,0.0464788732394366,0.3003521126760563,0.6,0.4438,0.4281,0.5957,0.4897,0.285,0,0,0,2.247,HAVERHILL,1112,1071,29.966203999999998,not_available
25009251300,Census Tract 2513,Essex,3700.0,43011.0,0.2514921323928377,0.8264729620661824,0.3510895883777239,0.8324022346368715,0.6640625,0.9818,1.0,0.9642,0.9875,0.7564,0,0,0,0.724,LAWRENCE,1455,1384,18.827804,not_available
25009251600,Census Tract 2516,Essex,6847.0,66636.0,0.1342193661457572,0.8201801801801801,0.1621621621621621,0.8065887353878852,0.5597539543057997,0.9102,0.9617,0.8305,0.9656,0.6416,11,1,6,0.142,LAWRENCE,1455,1384,18.827804,not_available
25009252601,Census Tract 2526.01,Essex,7261.0,114494.0,0.0502685580498553,0.1787668734038672,0.022254651587012,0.3363439306358382,0.2897959183673469,0.5574,0.5995,0.887,0.6708,0.0847,0,0,0,1.264,METHUEN,1661,1635,22.574887,not_available
25009205300,Census Tract 2053,Essex,4516.0,109926.0,0.0569087688219663,0.034777303233679,0.0250152532031726,0.0775416427340608,0.5789473684210527,0.5725,0.5794,0.6566,0.6071,0.3465,0,0,0,1.641,LYNN,2005,1957,16.419473999999997,not_available
25009205400,Census Tract 2054,Essex,4895.0,122462.0,0.054341164453524,0.0563711098062243,0.0258367586611861,0.0699611327040533,0.71875,0.5869,0.3723,0.6692,0.5203,0.7006,0,0,0,1.926,LYNN,2005,1957,16.419473999999997,not_available
25009205500,Census Tract 2055,Essex,5308.0,72553.0,0.0695257887776308,0.486013986013986,0.106060606060606,0.6405266170578134,0.6906474820143885,0.8186,0.7389,0.946,0.8482,0.5286,0,0,0,1.283,LYNN,2005,1957,16.419473999999997,not_available
25009206200,Census Tract 2062,Essex,6062.0,59922.0,0.1601781590234246,0.6070640176600441,0.1931567328918322,0.8100922409115573,0.5409090909090909,0.8537,0.8964,0.8387,0.96,0.5292,0,0,0,0.737,LYNN,2005,1957,16.419473999999997,not_available
25009206500,Census Tract 2065,Essex,3163.0,52885.0,0.2471581682364404,0.5229885057471264,0.1223316912972085,0.6793602437166794,0.7629513343799058,0.9573,0.9196,0.838,0.9369,0.9598,0,0,0,0.763,LYNN,2005,1957,16.419473999999997,not_available
25009206800,Census Tract 2068,Essex,4384.0,35053.0,0.3774238227146814,0.912373871481678,0.5146043547530537,0.9189457981103928,0.6268917345750873,0.9981,0.9925,0.9874,0.9375,0.9818,0,0,0,0.429,LYNN,2005,1957,16.419473999999997,not_available
25009207000,Census Tract 2070,Essex,1939.0,27500.0,0.3017019082001031,0.9446564885496184,0.3396946564885496,0.7416666666666667,0.4494949494949495,0.9937,0.9429,0.9962,0.9438,0.9761,1,0,0,0.419,LYNN,2005,1957,16.419473999999997,not_available
25009209100,Census Tract 2091,Essex,7411.0,147083.0,0.078127108352449,0.1704634721131186,0.035349567949725,0.1835803876852907,0.7419354838709677,0.6114,0.5945,0.7922,0.4622,0.3848,5,2,24,0.279,LYNNFIELD,14,14,0.12818000000000002,not_available
25009218100,Census Tract 2181,Essex,5403.0,206389.0,0.0205441421432537,0.2532467532467532,0.0,0.2120395327942497,0.3058608058608059,0.0496,0.1896,0.285,0.0637,0.0308,3,0,0,0.775,MANCHESTER-BY-THE-SEA,0,0,0,not_available
25009265101,Census Tract 2651.01,Essex,4072.0,134674.0,0.0455440669620876,0.1056803170409511,0.0297225891677675,0.1201799485861182,0.5625,0.0295,0.0414,0.3478,0.1081,0.0408,3,0,0,0.334,GEORGETOWN,9,9,0.056173,not_available
25009221600,Census Tract 2216,Essex,2876.0,58571.0,0.1651599443671766,0.4964093357271095,0.1319569120287253,0.6173913043478261,0.6057866184448463,0.6824,0.7181,0.6723,0.5353,0.4903,1,0,0,0.455,GLOUCESTER,861,817,7.946339,not_available
25009204400,Census Tract 2044,Essex,3459.0,91563.0,0.1231126596980255,0.4591836734693877,0.1664876476906552,0.8002922552362397,0.591812865497076,0.5863,0.6943,0.6095,0.2904,0.3622,3,0,0,1.621,,0,0,0,not_available
25009211300,Census Tract 2113,Essex,7344.0,134899.0,0.0252828607347394,0.1366336633663366,0.0823762376237623,0.095049504950495,0.6956521739130435,0.2844,0.2122,0.2542,0.1043,0.5819,2,0,0,0.415,DANVERS,56,42,4.930632,not_available
25009265102,Census Tract 2651.02,Essex,4402.0,166711.0,0.0315765561108587,0.2084063047285464,0.0910683012259194,0.1716114019778941,0.5042016806722689,0.1042,0.0433,0.2574,0.2061,0.3032,2,0,0,0.884,GEORGETOWN,9,9,0.056173,not_available
25009221100,Census Tract 2211,Essex,3859.0,86799.0,0.0742095636268617,0.2218104817363684,0.0259396506087877,0.1537045559134836,0.5274463007159904,0.2392,0.6359,0.2153,0.0381,0.081,0,0,0,1.994,GLOUCESTER,861,817,7.946339,not_available
25009221300,Census Tract 2213,Essex,4761.0,115841.0,0.0432682209619827,0.23836450630709,0.0082644628099173,0.3177159590043923,0.4288321167883211,0.2065,0.4557,0.1676,0.0106,0.2122,1,0,0,0.466,GLOUCESTER,861,817,7.946339,not_available
25009210800,Census Tract 2108,Essex,4155.0,67733.0,0.12417340191036,0.5382075471698113,0.1259433962264151,0.7858780375974324,0.5985977212971078,0.8023,0.7778,0.8619,0.7452,0.6114,4,4,4,0.162,PEABODY,31,26,1.313219,not_available
25009204200,Census Tract 2042,Essex,5079.0,90625.0,0.1269935026580035,0.6611700039261876,0.2057322340007852,0.8523826585453242,0.5498812351543944,0.7489,0.8092,0.2429,0.6515,0.8449,4,0,0,0.205,SALEM,864,811,9.384780999999998,not_available
25009204500,Census Tract 2045,Essex,3539.0,115926.0,0.0536874823396439,0.6057268722466961,0.1591409691629955,0.7896326119778561,0.5263636363636364,0.376,0.4388,0.0841,0.3092,0.6673,5,0,0,0.321,SALEM,864,811,9.384780999999998,not_available
25009252201,Census Tract 2522.01,Essex,3374.0,102067.0,0.0979519145146927,0.2276897414512093,0.0191826522101751,0.1551181102362204,0.7728937728937729,0.3007,0.4055,0.5405,0.5678,0.0628,0,0,0,0.582,METHUEN,1661,1635,22.574887,not_available
25009252603,Census Tract 2526.03,Essex,3192.0,139688.0,0.0181704260651629,0.2229539040451552,0.0526810912511759,0.2803234501347709,0.4894514767932489,0.3415,0.3534,0.6277,0.5459,0.118,0,0,0,0.911,METHUEN,1661,1635,22.574887,not_available
